,bm25,tfidf,jmsmoothing,tfidf_stopping,jmsmoothing_stopping,Lucene,bm25_query_enrichment,bm25_stopping
1,0.5576923076923077,0.4807692307692308,0.46153846153846156,0.5384615384615384,0.5769230769230769,0.5192307692307693,0.3269230769230769,0.5384615384615384
2,0.4807692307692308,0.40384615384615385,0.4423076923076923,0.4807692307692308,0.4807692307692308,0.46153846153846156,0.28846153846153844,0.5192307692307693
3,0.41666666666666674,0.37179487179487175,0.4102564102564103,0.40384615384615385,0.423076923076923,0.3974358974358974,0.2692307692307692,0.45512820512820507
4,0.40865384615384615,0.3557692307692308,0.38461538461538464,0.40384615384615385,0.39903846153846156,0.3894230769230769,0.27403846153846156,0.39903846153846156
5,0.36923076923076914,0.31153846153846154,0.34615384615384615,0.35384615384615375,0.35,0.36538461538461536,0.2807692307692307,0.36538461538461536
6,0.33653846153846145,0.28846153846153844,0.31730769230769224,0.3333333333333333,0.3237179487179487,0.33333333333333337,0.266025641025641,0.3589743589743589
7,0.3131868131868132,0.27472527472527475,0.2912087912087912,0.29670329670329665,0.31868131868131866,0.3049450549450549,0.2747252747252747,0.32417582417582413
8,0.2860576923076923,0.2620192307692308,0.27403846153846156,0.28125,0.3004807692307692,0.28125,0.27403846153846156,0.30288461538461536
9,0.2735042735042735,0.24145299145299143,0.26495726495726496,0.26495726495726496,0.2841880341880342,0.2670940170940171,0.2692307692307692,0.2948717948717948
10,0.2615384615384615,0.22692307692307695,0.2615384615384615,0.24615384615384617,0.2692307692307692,0.25961538461538464,0.2692307692307692,0.28076923076923077
11,0.25699300699300703,0.21328671328671334,0.24825174825174828,0.2342657342657343,0.256993006993007,0.25,0.26398601398601396,0.270979020979021
12,0.24999999999999997,0.20673076923076927,0.23397435897435898,0.22916666666666669,0.2564102564102564,0.2371794871794872,0.2548076923076923,0.2676282051282052
13,0.23816568047337278,0.20414201183431954,0.22485207100591717,0.22485207100591714,0.24556213017751477,0.23224852071005916,0.24852071005917156,0.26035502958579876
14,0.2321428571428571,0.19642857142857142,0.21840659340659338,0.21840659340659338,0.23763736263736263,0.22664835164835162,0.24725274725274723,0.2513736263736263
15,0.22435897435897434,0.19230769230769232,0.21025641025641026,0.2141025641025641,0.22820512820512817,0.22307692307692306,0.24230769230769228,0.24230769230769228
16,0.21875,0.18629807692307693,0.20552884615384615,0.2091346153846154,0.22596153846153846,0.21754807692307693,0.24639423076923078,0.23557692307692307
17,0.2115384615384615,0.18665158371040722,0.19796380090497737,0.20701357466063347,0.22171945701357465,0.21153846153846154,0.2443438914027149,0.2273755656108597
18,0.21047008547008544,0.18269230769230768,0.1965811965811966,0.20085470085470086,0.21794871794871795,0.20833333333333331,0.23824786324786323,0.22329059829059827
19,0.2004048582995951,0.1821862348178138,0.19433198380566796,0.1963562753036437,0.21255060728744934,0.20850202429149794,0.2317813765182186,0.21558704453441294
20,0.19423076923076926,0.1778846153846154,0.18750000000000003,0.19230769230769232,0.2076923076923077,0.2019230769230769,0.22596153846153846,0.2105769230769231
21,0.18956043956043953,0.17399267399267396,0.18040293040293037,0.18956043956043953,0.19963369963369962,0.1978021978021978,0.22069597069597066,0.20604395604395603
22,0.18444055944055945,0.17132867132867127,0.17657342657342662,0.18793706293706294,0.19755244755244752,0.19405594405594404,0.21416083916083917,0.2027972027972028
